,open_time,open,high,low,close,volume,close_time,quote_vol,trades,taker_buy_base,taker_buy_quote,ignore,symbol,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_kama,others_dr,others_dlr,others_cr,morningstar,hammer,piercing,3soldiers,engulfing,sma200,sma50,ema200,ema50,slope,slope_obv,slope_rsi
10,2017-08-27 00:00:00.000,4332.51,4400.0,4285.54,4310.01,350.692585,2017-08-27 23:59:59.999,1521580.06202557,3670,101.651358,442442.17937215,0,BTCUSDT,128.06181895096816,876.7887129999999,,,1731949907.0674703,,0.8068338805487936,,,1062.4214515276833,,,,,,0.0,0.0,4152.547333333334,4439.808333333333,3865.286333333333,13.83541122790334,0.7740759564762829,0.0,0.0,,,,,,285.2980000000001,,,,,,,,,,,,,,,,,,3926.955,,,3942.695,,0.0,0.0,0.0,,19874.142528680703,19634.674985829057,,,,3500.53654976,,0.0,0.0,,,,,,,,,,,,,,,4337.24422223226,-0.6324006787413627,-0.6344088025697303,0.5817861043434513,0,0,0,0,0,,,4274.838980249575,4252.203483012074,-3.194181986356641,224.28111713333328,
11,2017-08-28 00:00:00.000,4310.01,4399.82,4124.54,4386.69,603.841616,2017-08-28 23:59:59.999,2591660.52579953,4349,142.787782,612364.20611134,0,BTCUSDT,674.3007001494565,1480.630329,,,-3673946050.117887,,8.525249657537959,,,1062.4214515276833,,,,,,0.0,0.0,4168.960333333333,4440.474333333334,3897.446333333333,13.025501721812184,0.9009547696742451,0.0,0.0,,,,,,284.2962000000001,,,,,4201.713333333333,,4255.528475314604,,,,,,,,,,,3926.955,,,3942.695,,0.0,0.0,0.0,,19874.142528680703,19634.674985829057,,,,3538.6714877696,,0.0,0.0,,,,,,,,,,,,,,,4342.359364444483,1.7791142015911587,1.7634732065269887,2.37125094513988,0,0,0,0,0,,,4275.951925719728,4257.477464070424,-1.56739410097361,239.93060058787879,
12,2017-08-29 00:00:00.000,4353.65,4625.85,4313.55,4587.48,603.545028,2017-08-29 23:59:59.999,2682483.73582991,4159,143.442567,641982.02068658,0,BTCUSDT,1129.5394667062258,2084.175357,,,10737971981.1063,,38.36882865590477,,,1111.0511936002354,,,,,,0.0,0.0,4214.034,4483.309,3944.759,12.779915871585295,1.193428651007333,1.0,0.0,,,,,,287.09658000000013,,,,,4226.913333333333,,4306.597940650819,,,,,,,,,,,4012.925,,,4012.925,,0.0,0.0,0.0,,19874.142528680703,19634.674985829057,,,,3575.281028258816,,0.0,0.0,,,,,,,,,,,7.057044442577492,,,,4380.167252599172,4.577255288155757,4.475589733431029,7.057044442577487,0,0,0,0,0,,,4279.051707553363,4270.418739989231,0.6546308607994562,291.06842472727277,
13,2017-08-30 00:00:00.000,4564.52,4647.51,4416.01,4555.14,808.468771,2017-08-30 23:59:59.999,3683714.68666123,5551,196.062252,894620.23750883,0,BTCUSDT,1292.8396815311078,1275.7065860000002,,-7199.395756305171,1777049468.7419393,,21.92639746429154,4211.185582259818,54.40680325941722,1111.0511936002354,,,,,,0.0,0.0,4256.989666666666,4531.568666666667,3982.410666666666,12.900148767098262,1.042922680418629,1.0,0.0,,,,,,281.5369220000001,3.158225534972573,,,,4264.144166666667,,4344.835180550693,,,,,,,,,,,4023.755,,,4023.755,,0.0,0.0,0.0,,19874.142528680703,19634.674985829057,,,,3638.315166563287,,0.0,0.0,69.94164204792357,,,,,,92.59565053586743,,-7.404349464132542,,10.874629110815247,,,,4410.677386309525,-0.7049622014700718,-0.7074588003019855,6.302332745246297,0,0,0,0,0,,,4281.798854741887,4281.584279597497,3.0262923956702417,241.42237527272735,
14,2017-08-31 00:00:00.000,4555.14,4745.42,4555.14,4724.89,556.956802,2017-08-31 23:59:59.999,2579878.72401184,4161,131.947325,614342.53390234,0,BTCUSDT,1729.6123007997658,1832.6633880000004,,7335.291800238425,4049144479.2517257,-671667639.5216997,15.055927075124808,4229.50490184826,57.451006027740185,1152.4551768177962,,,,,,0.0,0.0,4322.924333333333,4595.748333333333,4050.100333333333,12.62219640979142,1.2366757812118203,1.0,0.0,,,,,,272.4112298000001,3.158225534972573,,,,4312.886666666666,,4403.305152773663,,1.0912938533785683,0.9330159686963064,0.158277884682262,,,,-738.1869839806784,-738.1869839806784,0.0,4379.655,,,4072.71,,0.0,0.0,0.0,,19874.142528680703,19634.674985829057,,,,3719.050753238224,,0.0,0.0,76.10633327400058,,,,,,98.47408244265732,,-1.5259175573426695,,14.12832912236293,,,,4502.058763717168,3.726559447130051,3.658801455629224,10.26375236868391,0,0,0,0,0,,,4286.207721858883,4298.968817652497,5.498195367676152,154.63088396363648,
15,2017-09-01 00:00:00.000,4689.89,4885.55,4654.88,4834.91,560.666366,2017-09-01 23:59:59.999,2665165.55924616,4000,118.660103,566254.43089734,0,BTCUSDT,2044.1075585131207,2393.3297540000003,,15099.46634125004,4934379539.720775,164894904.40487167,33.810553763129164,4278.819358349377,68.33597363700231,1152.4551768177962,,,,,,0.0,0.0,4417.275,4642.683999999999,4191.866,10.205794296257292,1.4263937997151863,1.0,0.0,,,,,,268.2371068200001,2.959673641109661,,,,4375.2716666666665,,4469.7058985007925,,1.1946009255711447,0.8603137593786772,0.3342871661924675,,,,-707.8217110768835,-723.004347528781,15.182636451897451,4485.280000000001,,,4142.775,,0.0,21.91053578741706,28.554973192098544,,19874.142528680703,19634.674985829057,,,,3821.687677914402,,0.0,0.0,79.09840527696572,,,,,,96.59116152266836,95.88696483373104,-3.4088384773316496,,18.32028563807268,,,,4602.895159759012,2.3285198173925714,2.3018234209635224,12.83126569398938,0,0,0,0,0,,,4291.667446019491,4319.986118921027,8.02752579294828,126.32239595151525,
16,2017-09-02 00:00:00.000,4796.16,4939.19,4286.87,4472.14,929.148595,2017-09-02 23:59:59.999,4257723.944817,7475,379.199863,1738334.08541735,0,BTCUSDT,1642.74704358318,1464.1811590000002,,-35210.06253723561,-11035362885.09377,240599495.13040408,-56.66007973213294,4317.268996143417,63.66304478573218,1152.4551768177962,,,,,,0.0,0.0,4460.758333333333,4726.208333333334,4195.308333333333,11.9015638222948,0.5214384378727946,0.0,0.0,,,,,,306.6453961380001,3.458594983984632,,,,4413.283333333334,,4470.080375654517,,1.1092852568592526,0.8112579799475675,0.298027276911685,,,,-680.3715227165936,-708.7934059247185,28.42188320812488,4531.865,,,4169.594999999999,,0.0,18.51859883595338,32.86802900615323,,19874.142528680703,19634.674985829057,,,,3949.3511565646736,,0.0,0.0,54.75204706329225,,,,,,69.65611782820838,88.24045393117802,-30.343882171791616,,11.358067729083674,,,,4595.7476423807,-7.50313863132922,-7.799547319489086,4.365379409485937,0,0,0,0,0,,,4293.4631928252675,4325.9529377868685,9.651689368507263,82.45249373333341,
17,2017-09-03 00:00:00.000,4508.5,4714.76,4298.33,4509.08,691.216198,2017-09-03 23:59:59.999,3121052.75230181,6022,258.934536,1169644.69159694,0,BTCUSDT,1651.1625422837055,2155.3973570000003,,-26532.406981327706,-6415293605.431378,-502839912.7421687,-64.00584227473983,4341.669963439527,57.06091520194018,1161.9744884296083,,,,,,0.0,0.0,4485.740666666667,4764.166666666667,4207.314666666667,12.413825082175205,0.5419129918422362,0.0,0.0,,,,,,317.6238565242001,3.6971080065895743,,,,4452.373333333333,,4476.080317861515,,1.0627341818774216,0.8810810555567361,0.1816531263206855,,,,-653.880244648483,-695.0651156056597,41.18487095717671,4531.865,,,4169.594999999999,,0.0,16.737265197680337,29.70640073119305,,19874.142528680703,19634.674985829057,,,,4087.9285946456193,,0.0,0.0,56.22944847056812,,,,,,72.05608144543561,79.43445359877079,-27.9439185545644,,11.61089108910891,,,,4593.261631323197,0.8260027637775114,0.8226100308569073,5.227440327835176,0,0,0,0,0,,,4295.608633692678,4333.1343912069915,10.843069345737563,120.55425321818194,
18,2017-09-04 00:00:00.000,4505.0,4527.49,3972.51,4100.11,1394.644614,2017-09-04 23:59:59.999,5909947.49008974,9317,578.600851,2460362.61291664,0,BTCUSDT,897.8262736165082,760.7527430000002,,-104223.17852507808,-10208862004.754416,-1004254195.8438572,-120.78370173074902,4344.443180700898,53.03860815442199,1161.9744884296083,,,,,,0.0,0.0,4473.008666666667,4786.289666666667,4159.727666666667,14.007618734772551,-0.0951504666204892,0.0,1.0,,,,,,341.35947087178005,5.229736471639653,,,,4451.215,,4418.238730498206,,1.013250004364297,0.9109967180489852,0.1022532863153118,,,,-630.9628384711772,-682.2446601787631,51.28182170758589,4455.85,,,4169.594999999999,,0.0,14.706883029255843,33.22460911141087,,19874.142528680703,19634.674985829057,,,,,4939.19,0.0,1.0,40.47336873981056,,,,,,45.48561256245167,62.39927061203189,-54.514387437548336,,-0.3378698641957736,,,,4583.888941345585,-9.06992113690598,-9.507933895609,-4.316605524284267,0,0,0,0,0,,,4293.663373655935,4323.996179787109,10.559695265631353,37.284107006060694,
19,2017-09-05 00:00:00.000,4106.97,4484.99,3603.0,4366.47,1228.938157,2017-09-05 23:59:59.999,5083453.18675071,10084,533.476065,2214297.83961246,0,BTCUSDT,1796.480072817351,1989.6909000000005,0.1212178987169407,-42571.30052170682,-14784661776.109217,-689079127.96077,-46.65629213177857,4367.945698199538,51.41244344597952,1237.4611277485806,4328.539,4779.4382789925485,3877.6397210074506,20.833786133961087,0.5420614999482263,0.0,0.0,4457.595666666666,4843.616666666667,4071.5746666666655,17.319695587763427,0.3819679931057296,0.0,0.0,3400.0,4939.19,4169.594999999999,35.55911128443107,0.6279081854741783,395.4225237846021,5.631934723681336,,,,4455.42,,4410.274310421559,,1.0426487611900477,0.9201291648196042,0.1225195963704433,,,-47.85899999999947,-605.1952386589356,-669.4030899254585,64.20785126652288,4271.094999999999,,,4169.594999999999,,0.0,12.178426533358012,34.7152573414547,-55.778540244816895,19874.142528680703,19634.674985829057,,,,,4919.8564,0.0,0.0,50.25094891080444,,,,,,57.13783219452327,58.22650873413685,-42.86216780547673,,1.1691353819847503,,,,4582.670942939055,6.496411071898089,6.294109973815232,1.8993811084040413,0,0,0,0,0,,,4294.387817699159,4325.6618197954585,9.663379230259016,39.146525248484956,
20,2017-09-06 00:00:00.000,4366.49,4662.87,4335.26,4619.77,807.363726,2017-09-06 23:59:59.999,3626346.05544323,7956,422.923063,1903231.7409154,0,BTCUSDT,2391.4120867780384,2797.054626,0.1830690928162605,-7274.653047777254,18465714757.663,-66441998.54715293,126.67224306720126,4405.0163810081,50.89925446170724,1309.246552510165,4345.2735,4813.007770682619,3877.539229317382,21.5284156766021,0.7934321015214428,0.0,0.0,4478.340666666667,4885.676666666666,4071.004666666666,18.19138070633601,0.6736027914710878,0.0,0.0,3400.0,4939.19,4169.594999999999,35.42216617665147,0.7924752629629875,388.6412714061418,5.656373170837201,,,,4483.677500000001,,4442.50441651055,,1.066460414723576,0.9178845664676524,0.1485758482559234,,,-7.83350000000064,-559.4057651539816,-653.689186386676,94.28342123269442,4271.094999999999,,,4169.594999999999,,0.0,14.888580462314046,32.481436940086176,76.5943935159459,19874.142528680703,19634.674985829057,,,,,4867.182143999999,0.0,0.0,57.414561210268666,,,,,,76.09471706868041,59.57272060855178,-23.9052829313196,,7.921405010418908,,,,4583.641789198011,5.801024626299967,5.639001794781429,7.810589300549831,0,0,0,0,0,,,4297.625451353894,4337.195473921127,8.634464774408185,52.428554975757756,
21,2017-09-07 00:00:00.000,4619.77,4788.59,4438.19,4691.61,500.429975,2017-09-07 23:59:59.999,2305795.13638315,3070,240.683949,1111299.24357466,0,BTCUSDT,2614.834647534316,3297.484601,0.226291193254809,-1099.575554666273,8005012089.85333,275204781.17212087,54.6173337759988,4428.744542748775,49.73760541628652,1329.6060665838806,4374.4355000000005,4852.0742752046535,3896.796724795348,21.837733129435925,0.8320233997586356,0.0,0.0,4511.9186666666665,4926.766666666666,4097.0706666666665,18.38898396218135,0.716574906150365,0.0,0.0,3400.0,4939.19,4169.594999999999,35.18602571691821,0.8391491628713804,384.8171442655277,5.711568929063064,,,,4513.191666666667,,4480.828352432004,,1.072088732129881,0.914903127832072,0.1571856042978091,,,-64.42550000000028,-512.6017956402204,-636.0532625433692,123.4514669031488,4271.094999999999,,,4169.594999999999,,0.0,16.336981457967028,30.24012128871903,97.5219442216764,19874.142528680703,19634.674985829057,,,,,4816.614858239999,0.0,0.0,59.20859949082203,,,,,,81.47119795837419,71.56791574052596,-18.528802041625816,,8.165415544653069,,,,4586.422767848673,1.5550557711747404,1.5430886827326518,9.487104091405518,0,0,0,0,0,,,4301.545695619029,4351.0940827869645,7.685049043504326,109.9869224303031,
22,2017-09-08 00:00:00.000,4691.66,4735.39,4028.93,4282.8,1132.255046,2017-09-08 23:59:59.999,4866527.22639337,4733,465.962119,2004277.28941755,0,BTCUSDT,2296.342839447348,2165.229555,0.1747015200074598,-67067.80552617957,-14427380683.980627,-1069829154.2368842,-90.87866203090074,4425.658005347075,41.70285622564137,1329.6060665838806,4381.576500000001,4849.145062599115,3914.007937400888,21.342480844468348,0.3943721756538509,0.0,0.0,4495.926666666667,4950.190666666666,4041.662666666666,20.207802914934856,0.2654154118897094,0.0,0.0,3400.0,4939.19,4169.594999999999,35.12868028208567,0.5735484248208476,416.98142983897486,6.472122938376315,,,,4510.924166666667,,4450.36245205785,,0.9595223057931904,0.9478670264683928,0.0116552793247974,,,5.113499999998567,-475.0736317621829,-618.1666369010151,143.09300513883215,4271.094999999999,,,4169.594999999999,,0.0,14.208268479481411,33.84826218907573,-2.054248245543241,19874.142528680703,19634.674985829057,,,,,4788.59,0.0,0.0,47.05919606655372,,,,,,50.87599817391242,69.48063773365567,-49.12400182608758,,-0.6313210410184672,,,,4579.498901625559,-8.713639880552726,-9.116880582997132,-0.0532078747654596,0,0,0,0,-100,,,4301.359171284512,4348.415883461986,6.317554547443058,123.99978291515151,-2.7994226959774817
23,2017-09-09 00:00:00.000,4282.8,4426.62,4150.06,4258.81,658.782952,2017-09-09 23:59:59.999,2815383.46568698,3777,287.989805,1233627.00774409,0,BTCUSDT,2155.6582822260584,1506.446603,0.1754953439664318,-59744.433739365326,-3938605138.6466255,-1055920708.6235272,-102.35078391534589,4419.232836624547,40.1022186651803,1322.158310551064,4390.2025,4841.753414643079,3938.6515853569217,20.570846772698008,0.3545097620897777,0.0,0.0,4469.821,4928.591,4011.051,20.527443940148835,0.2700252850011989,0.0,0.0,3400.0,4939.19,4169.594999999999,35.05965840983416,0.5579623048486546,402.9392868550773,7.213155494558363,,,,4500.267500000001,,4420.89284404895,,0.9887072469227928,0.9892017010671514,-0.0004944541443587,,,197.27749999999924,-437.2181856933704,-584.7256593135365,147.50747362016614,4271.094999999999,,,4169.594999999999,,0.0,13.468410907994691,32.085704485551155,-30.42633249134948,19874.142528680703,19634.674985829057,,,,,4788.59,0.0,0.0,46.456757892522695,,,,,,49.08059482558623,60.47593031929095,-50.91940517441377,,-2.915182062101476,,,,4572.381911910179,-0.5601475670122258,-0.5617222767149599,-0.6130573991617316,0,0,0,0,0,,,4300.9357964458595,4344.901927247791,4.557339098761254,47.19863464242426,-2.76063613562691
24,2017-09-10 00:00:00.000,4258.81,4283.0,3801.0,4130.37,660.373275,2017-09-10 23:59:59.999,2700371.80819211,3435,291.786887,1193884.03650449,0,BTCUSDT,2397.8042835196266,846.0733279999998,0.1918262960038931,-63326.4208395989,-17980115867.04505,-2463925406.7744217,-23.606129317998807,4401.362299897667,36.04610958792346,1322.158310551064,4395.921,4830.9664079242775,3960.875592075723,19.793140410133724,0.1948008240484388,0.0,0.0,4409.451666666667,4897.393666666667,3921.5096666666655,22.13164070664872,0.2140216801723703,0.0,0.0,3400.0,4939.19,4169.594999999999,35.01405052547577,0.4745158167607638,410.8453581695696,8.195625855653406,,,,4462.175,,4376.197021887573,,0.917718101202626,1.0198682919042656,-0.1021501907016396,,,159.21900000000005,-402.52994259154457,-550.8043517040543,148.27440911250972,4271.094999999999,,,4169.594999999999,,0.0,12.269275464349697,35.676713776087055,-106.89364735278065,19874.142528680703,19634.674985829057,64.0,20.0,44.0,,4741.1664,0.0,0.0,43.26342900130769,,,,,,39.468189404201496,46.474927467900045,-60.5318105957985,,-9.964294122263198,,,,4547.483638079864,-3.015865934380746,-3.0622787196962875,-3.6104343442829534,0,100,0,0,0,,,4299.2386243419205,4336.488910492975,2.7297143925710334,-31.28926930909083,-2.200386473599283
25,2017-09-11 00:00:00.000,4153.62,4334.43,4098.91,4208.47,699.989065,2017-09-11 23:59:59.999,2956842.76250147,4228,322.19833,1361869.71324406,0,BTCUSDT,2349.0618384364075,1546.0623929999997,0.1386063610000606,-46469.91129444188,5876988721.245252,-1781715780.2484832,-6.680077072648913,4394.933501511499,41.76487276279953,1322.158310551064,4404.3445,4817.469552954914,3991.219447045085,18.759888240119025,0.2629355825808802,0.0,0.0,4351.667333333333,4840.0943333333325,3863.2403333333327,22.447809659469986,0.3534096872886507,0.0,0.0,3603.0,4939.19,4271.094999999999,30.337999218725955,0.4531316654068661,393.3128223526127,8.897148319962595,-3.692359504897468,,,4433.285833333333,4337.023461538462,4350.392864674101,4354.085224178998,0.9956180693517886,1.011179650608136,-0.0155615812563472,,,320.5455000000002,-385.0282174841316,-517.9884289004475,132.96021141631593,4195.795,4169.594999999999,4182.695,4169.594999999999,,0.0,12.697460511484936,34.080035704028,-67.19668411062746,19874.142528680703,19634.674985829057,60.0,16.0,44.0,,4695.639744,0.0,0.0,45.70726410837564,,,,,,45.313166540686616,44.62065025682478,-54.68683345931339,,-7.610523496533587,1.2583578050247104,,,4526.3855213939405,1.8908717620939708,1.873216987566373,-1.7878312656939843,0,0,0,0,0,,,4298.335453950459,4331.468561061879,1.5746168584596105,-22.259526406060502,-0.9092694385921847
